ds,uid,pv
2022/12/8,100001172,1
2022/11/23,100001172,1
2023/5/26,100001172,1
2023/2/24,100001172,1
2023/9/1,100001172,2
2022/11/2,100001172,1
2022/9/28,100001172,1
2022/10/20,100001172,1
2022/11/16,100001172,2
2023/7/26,100001172,2
2023/4/10,100001172,1
2023/3/19,100001172,1
2023/2/10,100001172,3
2022/11/28,100001172,4
2023/2/18,100001172,1
2022/11/18,100001172,1
2022/12/9,100001172,1
2022/12/12,100001172,2
2023/7/18,100001172,1
2022/10/27,100001172,1
2022/12/15,100001172,2
2023/2/16,100001172,2
2022/11/1,100001172,1
2023/8/10,100001172,1
2023/1/10,100001172,1
2023/8/13,100001172,1
2022/11/29,100001172,2
2023/6/23,100001172,1
2022/12/2,100001172,2
2023/8/21,100001172,2
2023/3/28,100001172,1
2023/4/18,100001172,1
2023/1/29,100001172,3
2023/5/9,100001172,1
2022/11/24,100001172,2
2023/5/6,100001172,1
2022/10/25,100001172,1
2023/2/17,100001172,2
2023/7/21,100001172,1
2023/3/9,100001172,2
2023/2/12,100001172,4
2023/4/6,100001172,1
2023/1/6,100001172,1
2023/2/25,100001172,1
2023/3/5,100001172,1
2023/3/31,100001172,1
2023/6/8,100001172,1
2023/6/26,100001172,2
2022/11/8,100001172,3
2023/6/11,100001172,1
2023/2/14,100001172,1
2022/10/31,100001172,1
2022/11/14,100001172,2
2022/12/4,100001172,1
2022/10/29,100001172,2
2022/10/22,100001172,3
2023/7/16,100001172,1
2023/5/14,100001172,2
2023/5/18,100001172,2
2023/6/7,100001172,2
2023/7/11,100001172,1
2023/7/27,100001172,2
2023/7/4,100001172,2
2022/12/23,100001172,1
2023/5/23,100001172,2
2022/11/4,100001172,1
2023/8/31,100001190,1
2023/8/9,100001190,1
2023/7/16,100001190,2
2023/2/12,100001258,2
2023/3/16,100001258,1
2023/2/21,100001258,1
2023/3/13,100001258,2
2023/2/27,100001258,1
2023/1/30,100001258,1
2023/2/6,100001258,1
2023/1/20,100001258,7
2023/1/23,100001258,2
2023/2/16,100001258,1
2023/2/4,100001258,2
2023/3/18,100001258,1
2023/1/21,100001258,1
2023/4/15,100001258,1
2023/2/25,100001258,1
2023/1/27,100001258,5
2023/2/22,100001258,5
2023/2/13,100001258,1
2023/2/1,100001258,2
2023/2/24,100001258,1
2023/1/18,100001258,1
2023/3/20,100001258,1
2023/4/21,100001258,1
2023/2/8,100001258,1
2023/1/17,100001258,2
2023/1/31,100001258,1
2023/2/11,100001258,2
2023/7/11,100001258,1
2023/4/10,100001258,1
2023/1/22,100001258,1
2022/9/6,100001262,1
2022/10/24,100001262,1
2022/10/25,100001262,1
2023/3/28,100001264,1
2023/3/18,100001264,1
2023/3/25,100001264,2
2023/3/17,100001264,1
2023/3/25,100001294,2
2023/8/3,100001294,6
2023/3/10,100001294,6
2023/7/25,100001294,2
2023/3/21,100001294,3
2023/8/28,100001294,1
2023/1/16,100001294,2
2022/11/18,100001294,2
2023/3/11,100001294,5
2023/4/1,100001294,1
2023/2/21,100001294,2
2023/2/10,100001294,1
2023/2/28,100001294,1
2023/3/1,100001294,1
2023/7/31,100001294,8
2022/11/19,100001294,3
2022/12/30,100001294,1
2023/2/18,100001294,2
2023/3/28,100001294,1
2023/7/14,100001294,3
2023/7/5,100001294,5
2023/7/10,100001294,1
2023/2/24,100001294,1
2023/6/13,100001294,4
2023/5/4,100001294,1
2023/3/4,100001294,9
2023/5/16,100001294,1
2023/8/25,100001294,2
2023/2/5,100001294,1
2023/8/30,100001294,5
2023/1/18,100001294,1
2023/3/24,100001294,3
2023/1/28,100001294,6
2023/2/6,100001294,1
2023/7/22,100001294,3
2023/2/1,100001294,6
2023/2/27,100001294,1
2023/6/15,100001294,2
2023/4/10,100001294,2
2023/2/2,100001294,5
2023/2/7,100001294,5
2023/2/3,100001294,7
2023/2/9,100001294,4
2023/2/19,100001294,1
2023/8/4,100001294,1
2023/4/12,100001294,1
2023/1/13,100001294,3
2023/7/20,100001294,2
2022/12/7,100001294,1
2023/8/22,100001294,3
2023/2/4,100001294,3
2023/1/20,100001294,2
2023/3/9,100001294,4
2023/7/1,100001294,2
2023/8/31,100001294,4
2023/3/18,100001294,7
2023/4/18,100001294,3
2023/8/2,100001294,2
2022/11/21,100001294,2
2023/6/19,100001294,2
2023/5/8,100001294,1
2023/2/15,100001294,2
2023/3/31,100001294,4
2023/2/8,100001294,3
2023/3/23,100001294,1
2023/2/20,100001294,4
2023/3/22,100001294,6
2023/6/12,100001294,12
2023/2/22,100001294,5
2023/7/12,100001294,1
2023/1/24,100001294,3
2023/3/3,100001294,5
2023/2/17,100001294,1
2023/3/7,100001294,2
2023/8/19,100001294,1
2023/1/31,100001294,1
2023/1/30,100001294,3
2023/4/14,100001294,2
2023/1/1,100001294,1
2023/5/3,100001294,2
2023/3/6,100001294,8
2023/1/15,100001294,1
2023/8/17,100001294,1
2023/7/8,100001294,1
2022/12/15,100001294,2
2023/1/17,100001294,2
2023/1/25,100001294,2
2023/6/17,100001294,2
2023/6/30,100001294,3
2023/6/25,100001294,5
2023/5/22,100001294,1
2023/5/15,100001294,1
2023/3/8,100001294,9
2023/4/11,100001294,1
2023/8/29,100001294,1
2023/4/6,100001294,3
2023/6/16,100001294,1
2023/8/12,100001294,1
2023/4/7,100001294,3
2023/7/3,100001294,2
2023/7/4,100001294,6
2023/3/17,100001294,2
2023/3/20,100001294,4
2023/7/21,100001294,1
2023/8/5,100001294,2
2023/2/23,100001294,1
2023/5/9,100001294,1
2023/6/26,100001294,2
2023/7/19,100001294,3
2023/7/26,100001294,1
2023/7/13,100001294,4
2023/6/29,100001294,2
2023/1/29,100001294,2
2023/5/31,100001294,1
2023/2/12,100001294,1
2023/2/16,100001294,2
2023/7/29,100001294,1
2023/2/13,100001294,1
2023/8/9,100001294,1
2022/12/10,100001294,3
2023/8/14,100001294,1
2023/7/17,100001294,3
2023/3/16,100001294,3
2023/3/13,100001294,7
2023/6/14,100001294,3
2023/7/27,100001294,2
2023/5/18,100001294,1
2023/8/21,100001294,2
2023/6/27,100001294,5
2022/12/8,100001294,2
2023/3/14,100001294,5
2023/3/15,100001294,3
2023/2/11,100001294,1
2023/3/29,100001294,1
2022/12/9,100001294,1
2023/4/8,100001294,1
2023/1/10,100001294,1
2023/6/20,100001294,3
2023/7/28,100001294,3
2022/9/6,100001315,1
2022/9/15,100001315,1
2023/6/14,100001326,1
2022/9/20,100001326,2
2023/7/21,100001326,1
2022/9/17,100001326,1
2023/7/20,100001326,1
2023/7/9,100001326,1
2023/1/13,100001353,2
2023/1/15,100001353,2
2023/1/18,100001353,1
2023/4/28,100001353,1
2023/1/14,100001353,1
2023/5/5,100001353,1
2023/1/26,100001353,2
2023/1/16,100001353,1
2023/5/4,100001353,1
2023/1/11,100001353,1
2023/1/27,100001353,2
2023/1/12,100001353,5
2023/8/29,100001365,4
2023/8/15,100001365,2
2023/6/21,100001365,1
2023/8/21,100001365,2
2023/8/1,100001365,1
2023/8/17,100001365,1
2023/8/10,100001365,2
2023/6/15,100001365,1
2023/7/12,100001365,6
2023/8/9,100001365,2
2023/6/26,100001365,2
2023/6/29,100001365,4
2023/7/5,100001365,1
2023/8/7,100001365,2
2023/8/16,100001365,1
2023/7/18,100001365,4
2023/7/19,100001365,1
2023/8/23,100001365,2
2023/8/11,100001365,1
2023/8/2,100001365,5
2023/9/1,100001365,3
2023/7/26,100001365,1
2023/7/27,100001365,3
2023/6/13,100001365,1
2023/6/25,100001365,1
2023/7/3,100001365,1
2023/6/20,100001365,1
2023/8/18,100001365,1
2023/6/28,100001365,3
2023/7/11,100001365,2
2023/8/28,100001365,5
2023/8/8,100001365,3
2023/8/31,100001365,1
2023/7/28,100001365,2
2023/7/21,100001365,1
2023/7/24,100001365,2
2023/7/14,100001365,1
2023/8/14,100001365,1
2023/7/10,100001365,1
2023/4/25,100001366,2
2023/5/31,100001366,1
2023/4/10,100001366,2
2023/8/20,100001366,1
2023/4/15,100001366,3
2023/6/16,100001366,1
2023/4/13,100001366,1
2023/4/20,100001366,2
2023/8/19,100001366,1
2023/6/2,100001366,2
2023/8/21,100001366,1
2023/7/30,100001366,1
2023/7/17,100001366,1
2023/7/19,100001366,2
2023/6/9,100001366,1
2023/6/15,100001366,1
2023/7/15,100001366,3
2023/8/24,100001366,1
2023/4/2,100001366,1
2023/4/7,100001366,1
2023/6/12,100001366,1
2023/7/22,100001366,1
2023/3/28,100001366,2
2023/3/30,100001366,1
2023/4/26,100001366,1
2023/4/1,100001366,1
2023/7/24,100001366,4
2023/7/16,100001366,1
2023/4/17,100001366,1
2023/3/29,100001366,1
2023/5/6,100001366,2
2023/4/18,100001366,1
2023/4/12,100001366,2
2023/6/18,100001366,1
2023/6/3,100001366,1
2023/6/19,100001366,4
2023/8/2,100001366,1
2023/7/25,100001366,1
2023/4/11,100001366,1
2023/4/6,100001366,1
2023/6/17,100001366,1
2023/2/11,100001368,2
2022/12/28,100001368,1
2023/2/7,100001368,1
2023/4/25,100001368,1
2023/4/16,100001368,1
2023/6/21,100001368,1
2023/8/9,100001368,1
2023/2/9,100001368,1
2023/7/17,100001368,1
2023/3/15,100001368,1
2023/6/1,100001368,1
2023/8/12,100001368,1
2023/6/28,100001368,1
2023/3/31,100001368,1
2023/2/6,100001368,1
2023/3/21,100001368,1
2023/6/7,100001368,2
2023/7/4,100001370,1
2023/6/27,100001370,1
2022/9/17,100001403,2
2022/9/20,100001403,2
2022/9/30,100001403,3
2023/2/2,100001404,1
2023/2/8,100001404,2
2023/2/11,100001404,2
2022/11/18,100001404,9
2023/2/15,100001404,9
2023/2/6,100001404,4
2023/1/29,100001404,1
2023/1/25,100001404,1
2023/2/19,100001404,1
2023/4/4,100001404,1
2022/11/21,100001404,16
2023/4/7,100001404,3
2023/2/13,100001404,7
2023/2/16,100001404,3
2023/2/12,100001404,2
2023/2/10,100001404,1
2022/11/30,100001404,10
2023/1/24,100001404,2
2023/2/1,100001404,2
2023/2/7,100001404,1
2023/4/6,100001404,3
2023/2/9,100001404,2
2022/12/1,100001404,2
2023/2/18,100001404,7
2023/2/14,100001404,2
2022/11/17,100001404,10
2023/2/20,100001404,1
2022/10/24,100001507,8
2023/6/26,100001507,1
2023/4/25,100001507,7
2022/11/7,100001507,2
2023/4/27,100001507,1
2023/4/26,100001507,5
2022/10/30,100001507,1
2023/5/4,100001507,5
2023/5/5,100001507,2
2023/6/27,100001507,8
2022/11/4,100001507,4
2023/6/29,100001507,1
2023/7/4,100001507,7
2022/10/31,100001507,1
2023/5/11,100001507,1
2023/4/28,100001507,2
2023/6/28,100001507,3
2023/5/8,100001507,2
2023/6/30,100001507,1
2022/10/21,100001507,37
2022/11/1,100001507,2
2022/11/2,100001507,1
2023/5/10,100001507,1
2023/7/5,100001507,2
2022/10/22,100001507,2
2023/7/3,100001507,1
2022/10/26,100001507,1
2023/4/25,100001536,4
2023/8/14,100001536,2
2023/6/27,100001536,2
2023/5/5,100001536,1
2022/11/15,100001536,4
2022/11/13,100001536,4
2023/8/16,100001536,3
2023/5/30,100001536,3
2022/11/16,100001536,3
2023/4/23,100001536,2
2023/8/26,100001536,5
2023/6/20,100001536,2
2023/5/19,100001536,1
2023/6/15,100001536,3
2023/5/25,100001536,3
2023/6/12,100001536,2
2022/11/14,100001536,5
2023/7/25,100001536,3
2023/5/10,100001536,4
2022/9/2,100001536,2
2023/2/23,100001536,1
2023/3/28,100001536,3
2023/8/7,100001536,4
2023/4/27,100001536,3
2023/3/20,100001536,8
2023/7/4,100001536,1
2023/8/5,100001536,2
2023/5/20,100001536,2
2022/12/29,100001536,3
2023/5/24,100001536,1
2023/8/4,100001536,3
2023/5/31,100001536,2
2023/5/26,100001536,3
2023/8/3,100001536,1
2023/8/29,100001536,4
2023/7/18,100001536,4
2023/7/28,100001536,2
2022/9/14,100001536,2
2023/8/9,100001536,2
2023/2/16,100001536,2
2023/4/4,100001536,2
2023/7/20,100001536,4
2023/4/24,100001536,2
2023/8/2,100001536,2
2023/7/13,100001536,3
2023/6/25,100001536,1
2023/4/10,100001536,1
2023/5/11,100001536,3
2023/4/12,100001536,4
2023/6/28,100001536,1
2023/5/22,100001536,1
2022/9/17,100001536,6
2023/3/21,100001536,6
2023/4/26,100001536,2
2023/7/29,100001536,4
2023/4/29,100001536,1
2023/8/28,100001536,2
2023/3/6,100001536,1
2023/7/22,100001536,1
2023/4/28,100001536,1
2023/1/13,100001536,1
2023/6/21,100001536,2
2023/7/31,100001536,5
2023/4/18,100001536,1
2023/4/1,100001536,2
2023/3/18,100001536,1
2023/6/19,100001536,2
2023/8/10,100001536,2
2023/3/27,100001536,2
2023/6/26,100001536,2
2023/4/20,100001536,4
2023/6/29,100001536,1
2023/3/7,100001536,1
2022/12/26,100001536,2
2023/5/3,100001536,2
2023/5/13,100001536,2
2023/3/22,100001536,10
2023/3/12,100001536,1
2023/6/2,100001536,2
2023/7/19,100001536,5
2022/9/5,100001536,2
2023/5/18,100001536,4
2023/6/17,100001536,3
2023/7/17,100001536,1
2023/5/9,100001536,2
2023/7/10,100001536,1
2023/4/13,100001536,2
2022/11/17,100001536,2
2023/8/15,100001536,2
2022/11/28,100001536,1
2023/2/6,100001536,3
2023/4/19,100001536,2
2023/2/5,100001536,1
2023/4/17,100001536,3
2023/5/6,100001536,1
2023/8/19,100001536,3
2023/6/7,100001536,1
2023/7/11,100001536,2
2023/5/27,100001536,2
2023/6/13,100001536,1
2023/8/1,100001536,3
2023/6/8,100001536,2
2023/6/6,100001536,1
2023/3/17,100001536,1
2023/3/24,100001536,2
2023/7/21,100001536,11
2023/3/25,100001536,1
2022/9/13,100001536,2
2022/12/28,100001536,3
2022/9/12,100001536,2
2023/7/26,100001536,3
2023/4/14,100001536,5
2023/5/15,100001536,2
2023/9/1,100001536,1
2023/8/17,100001536,3
2023/6/16,100001536,2
2022/9/7,100001536,3
2023/8/21,100001536,2
2023/8/23,100001536,4
2023/6/9,100001536,1
2023/8/8,100001536,4
2023/5/14,100001536,1
2022/12/27,100001536,1
2023/7/27,100001536,6
2023/5/23,100001536,1
2023/3/23,100001536,3
2023/5/15,100001545,1
2023/5/29,100001545,1
2023/2/25,100001587,1
2023/3/1,100001587,6
2023/3/2,100001587,1
2023/3/27,100001587,9
2023/4/22,100001587,3
2023/4/23,100001587,1
2023/2/17,100001587,4
2023/2/23,100001587,5
2023/3/14,100001587,2
2023/2/20,100001587,6
2023/3/3,100001587,3
2023/3/4,100001587,1
2022/12/15,100001587,1
2023/3/25,100001587,3
2023/2/28,100001587,1
2023/2/18,100001587,4
2023/5/4,100001587,2
2023/2/21,100001587,3
2023/2/19,100001587,4
2023/5/10,100001587,2
2023/3/26,100001587,2
2023/2/16,100001587,1
2023/3/15,100001587,2
2023/2/22,100001587,7
2023/5/11,100001587,1
2023/4/24,100001587,1
2023/7/24,100001589,2
2023/2/13,100001589,1
2023/3/20,100001589,1
2023/8/7,100001589,2
2023/7/23,100001589,1
2023/1/12,100001589,1
2022/12/21,100001589,1
2022/11/19,100001589,1
2023/2/23,100001589,1
2023/7/2,100001589,2
2022/12/7,100001589,1
2023/8/19,100001589,1
2022/9/7,100001589,3
2022/11/21,100001589,1
2022/11/23,100001589,1
2023/3/27,100001589,1
2023/4/27,100001589,1
2023/5/16,100001589,2
2022/11/22,100001589,1
2023/3/2,100001589,1
2023/8/8,100001589,2
2023/8/6,100001589,2
2023/7/31,100001589,2
2023/5/11,100001589,2
2023/4/21,100001589,1
2023/1/31,100001589,1
2023/3/19,100001589,3
2023/7/26,100001589,2
2023/3/1,100001589,1
2023/7/22,100001589,1
2023/3/5,100001589,1
2022/10/31,100001589,4
2023/7/16,100001589,1
2022/9/3,100001589,1
2022/11/6,100001589,1
2023/3/7,100001589,1
2023/8/16,100001589,1
2023/7/14,100001589,1
2023/3/4,100001589,1
2023/5/23,100001589,1
2023/7/11,100001589,2
2023/7/15,100001589,1
2022/10/22,100001589,1
2023/2/22,100001589,1
2023/2/1,100001589,1
2022/10/30,100001589,1
2023/3/21,100001589,1
2023/8/11,100001589,1
2023/8/5,100001589,1
2023/2/4,100001589,1
2022/11/5,100001609,1
2022/11/3,100001609,1
2022/11/14,100001609,1
2023/3/16,100001678,1
2023/3/15,100001678,3
2023/4/19,100001681,1
2022/9/18,100001681,1
2023/1/3,100001681,1
2023/4/17,100001681,1
2023/3/21,100001681,1
2023/4/4,100001681,2
2023/3/2,100001681,1
2023/2/9,100001681,1
2023/2/15,100001681,1
2023/4/6,100001681,1
2023/4/16,100001681,2
2023/3/4,100001681,2
2022/9/11,100001681,1
2023/2/23,100001681,1
2022/10/7,100001681,1
2023/4/7,100001681,1
2023/7/6,100001726,8
2023/4/25,100001726,1
2023/7/14,100001726,5
2023/4/17,100001726,4
2023/7/9,100001726,4
2023/5/3,100001726,1
2023/4/26,100001726,2
2023/7/10,100001726,5
2023/5/15,100001726,1
2023/4/22,100001726,1
2023/7/15,100001726,1
2023/6/25,100001726,3
2023/5/9,100001726,1
2023/7/1,100001726,3
2023/4/27,100001726,4
2023/7/17,100001726,3
2023/6/19,100001726,2
2023/7/5,100001726,13
2023/8/3,100001726,2
2023/5/5,100001726,1
2023/4/29,100001726,2
2023/6/21,100001726,1
2023/7/28,100001726,4
2023/6/15,100001726,1
2023/7/25,100001726,1
2023/5/10,100001726,3
2023/7/31,100001726,14
2023/2/8,100001726,6
2023/7/7,100001726,3
2023/5/6,100001726,1
2023/5/11,100001726,1
2023/5/8,100001726,3
2023/5/2,100001726,1
2023/7/3,100001726,6
2023/5/14,100001726,1
2023/4/28,100001726,4
2023/7/24,100001726,7
2023/7/16,100001726,1
2023/7/12,100001726,5
2023/7/11,100001726,4
2023/2/2,100001726,5
2023/2/3,100001726,4
2023/7/4,100001726,3
2023/7/26,100001726,3
2023/7/8,100001726,3
2023/7/20,100001726,3
2023/5/4,100001726,2
2023/8/1,100001726,6
2023/2/9,100001726,1
2023/4/15,100001726,7
2023/5/7,100001726,3
2023/7/29,100001726,5
2023/2/1,100001726,2
2023/2/16,100001726,1
2023/4/18,100001726,2
2023/2/7,100001726,3
2023/2/14,100001726,1
2023/3/4,100001763,1
2023/3/18,100001763,1
2023/3/17,100001763,1
2023/3/2,100001763,2
2022/9/16,100001790,2
2022/12/12,100001790,3
2023/2/17,100001790,2
2022/12/16,100001790,1
2022/9/13,100001790,7
2022/9/21,100001790,2
2022/12/8,100001790,1
2023/3/20,100001790,1
2022/11/3,100001790,5
2022/11/23,100001790,1
2023/2/3,100001790,1
2022/12/29,100001790,5
2023/2/1,100001790,1
2022/12/6,100001790,1
2023/3/1,100001790,1
2023/2/20,100001790,1
2023/3/15,100001790,2
2022/9/30,100001790,2
2022/11/14,100001790,3
2022/11/16,100001790,4
2022/12/15,100001790,1
2022/10/12,100001790,3
2022/10/14,100001790,4
2023/1/31,100001790,1
2023/2/2,100001790,1
2022/9/11,100001790,7
2023/2/10,100001790,5
2023/3/9,100001790,9
2023/3/14,100001790,2
2022/11/2,100001790,4
2022/9/14,100001790,4
2023/8/25,100001790,1
2023/2/8,100001790,5
2022/10/10,100001790,3
2023/4/3,100001790,1
2023/3/13,100001790,2
2022/9/7,100001790,1
2022/11/7,100001790,2
2023/2/16,100001790,1
2023/1/13,100001790,2
2022/11/9,100001790,2
2023/3/7,100001790,2
2023/2/28,100001790,1
2022/12/14,100001790,2
2022/9/26,100001790,3
2022/11/24,100001790,1
2022/11/4,100001790,5
2022/11/17,100001790,1
2022/9/22,100001790,1
2023/2/9,100001790,4
2022/9/15,100001790,5
2023/1/4,100001790,4
2023/1/30,100001790,2
2023/4/13,100001790,1
2023/2/14,100001790,1
2022/9/9,100001790,5
2022/9/29,100001790,3
2022/11/14,100001834,2
2022/9/28,100001834,1
2023/1/5,100001834,2
2022/11/9,100001834,1
2022/11/11,100001834,1
2022/12/15,100001834,1
2022/9/3,100001834,1
2022/11/7,100001834,1
2022/11/2,100001834,1
2022/11/3,100001834,1
2022/12/2,100001834,1
2023/1/30,100001834,1
2022/10/31,100001834,1
2022/11/8,100001834,1
2022/10/29,100001834,1
2023/1/25,100001834,2
2022/10/11,100001834,2
2022/10/23,100001834,1
2022/9/24,100001834,1
2022/10/18,100001834,1
2023/4/6,100001834,1
2022/10/24,100001834,1
2022/10/25,100001845,1
2022/10/24,100001845,2
2022/10/27,100001845,1
2022/10/29,100001845,1
2022/10/28,100001845,3
2023/2/7,100001863,1
2023/2/14,100001863,2
2023/2/9,100001863,2
2023/2/13,100001863,1
2023/2/18,100001863,1
2023/2/12,100001863,3
2023/2/28,100001863,1
2023/2/17,100001863,1
2022/12/11,100001863,1
2023/2/26,100001863,1
2023/2/8,100001863,1
2023/2/21,100001863,1
2023/2/23,100001863,2
2023/1/11,100001885,2
2023/1/30,100001885,13
2023/2/13,100001885,1
2023/1/31,100001885,7
2023/2/11,100001885,5
2023/2/15,100001885,2
2023/6/14,100001885,1
2022/9/5,100001885,1
2023/8/7,100001885,2
2022/10/15,100001885,1
2023/1/27,100001885,3
2023/4/12,100001885,1
2022/9/7,100001885,2
2023/8/25,100001885,1
2023/2/22,100001885,2
2022/9/13,100001885,2
2023/1/8,100001885,2
2023/7/5,100001885,2
2022/9/23,100001885,2
2022/10/20,100001885,1
2023/7/1,100001885,2
2023/4/30,100001885,2
2022/10/17,100001885,3
2023/8/17,100001885,2
2023/4/5,100001885,1
2023/3/6,100001885,1
2022/9/19,100001885,1
2023/2/9,100001885,6
2023/8/31,100001885,2
2023/8/12,100001885,2
2023/2/5,100001885,4
2023/8/14,100001885,4
2022/9/27,100001885,5
2023/5/2,100001885,1
2022/10/5,100001885,1
2023/4/14,100001885,4
2023/5/10,100001885,3
2023/2/1,100001885,3
2023/4/2,100001885,1
2022/10/24,100001885,1
2023/4/21,100001885,2
2023/4/11,100001885,1
2023/2/8,100001885,6
2022/9/6,100001885,2
2023/8/11,100001885,1
2023/5/23,100001885,3
2023/1/4,100001885,1
2023/1/28,100001885,4
2023/2/10,100001885,3
2022/9/18,100001885,1
2022/10/19,100001885,1
2023/6/13,100001885,2
2022/9/17,100001885,3
2023/2/16,100001885,1
2023/2/23,100001885,2
2023/4/28,100001885,3
2022/9/14,100001885,3
2023/5/12,100001885,1
2022/9/25,100001885,2
2022/10/21,100001885,1
2023/2/2,100001885,5
2022/9/22,100001885,3
2023/1/3,100001885,1
2023/2/7,100001885,7
2023/5/5,100001885,1
2023/8/18,100001885,1
2023/3/14,100001885,1
2022/9/20,100001885,2
2023/4/25,100001885,1
2023/1/29,100001885,6
2022/10/13,100001885,2
2023/4/8,100001885,1
2022/9/8,100001885,1
2022/9/21,100001885,5
2023/8/23,100001885,1
2023/1/2,100001885,2
2023/2/17,100001885,1
2023/2/12,100001885,3
2022/10/18,100001885,5
2022/10/11,100001885,1
2023/8/16,100001885,2
2023/1/13,100001885,2
2022/9/1,100001885,1
2023/5/6,100001885,2
2023/2/19,100001885,1
2023/2/6,100001885,8
2023/7/30,100001885,2
2023/2/24,100001885,1
2022/9/16,100001885,1
2023/4/29,100001885,3
2022/9/26,100001885,4
2023/2/4,100001885,5
2023/2/28,100001885,1
2023/2/14,100001885,1
2022/9/12,100001885,1
2023/4/4,100001885,1
2023/8/2,100001885,1
2022/10/27,100001885,1
2023/4/27,100001885,1
2023/2/3,100001885,7
2023/2/21,100001885,1
2022/10/22,100001885,2
2022/9/29,100001885,2
2023/3/22,100001885,1
2023/5/4,100001885,2
2022/11/14,100001885,1
2022/10/25,100001885,3
2022/10/26,100001885,1
2023/2/9,100001887,2
2023/6/13,100001887,1
2023/8/7,100001887,5
2023/7/29,100001887,6
2022/11/6,100001887,1
2022/11/8,100001887,1
2023/4/19,100001887,3
2023/3/29,100001887,1
2023/6/7,100001887,1
2022/10/14,100001887,3
2022/11/10,100001887,1
2023/7/15,100001887,1
2023/3/17,100001887,3
2023/7/26,100001887,1
2023/1/31,100001887,3
2023/7/24,100001887,1
2022/10/9,100001887,1
2022/10/12,100001887,3
2023/3/28,100001887,1
2023/8/2,100001887,10
2023/2/10,100001887,1
2023/4/17,100001887,1
2023/7/3,100001887,3
2023/5/15,100001887,2
2023/2/21,100001887,5
2023/4/25,100001887,1
2023/7/6,100001887,2
2023/2/8,100001887,5
2023/7/10,100001887,2
2023/8/23,100001887,4
2023/8/3,100001887,2
2023/8/15,100001887,4
2023/2/14,100001887,4
2023/7/28,100001887,3
2023/8/9,100001887,3
2023/7/21,100001887,3
2023/8/26,100001887,2
2022/9/4,100001887,2
2023/7/20,100001887,2
2023/8/29,100001887,2
2023/2/23,100001887,2
2022/10/23,100001887,1
2022/9/16,100001887,5
2022/9/5,100001887,4
2023/4/7,100001887,2
2022/10/27,100001887,2
2023/5/10,100001887,1
2023/2/22,100001887,3
2023/4/14,100001887,1
2022/11/4,100001887,2
2023/8/16,100001887,7
2023/2/13,100001887,5
2023/7/13,100001887,1
2023/7/31,100001887,2
2022/9/7,100001887,1
2023/2/15,100001887,4
2023/8/14,100001887,7
2022/9/23,100001887,1
2022/10/13,100001887,4
2023/5/30,100001887,1
2023/8/30,100001887,4
2023/8/28,100001887,4
2022/10/25,100001887,1
2023/4/13,100001887,4
2023/5/22,100001887,1
2022/10/28,100001887,1
2022/11/15,100001887,2
2023/4/3,100001887,2
2023/7/30,100001887,3
